year,start,end,current,coverage.fixtures.events,coverage.fixtures.lineups,coverage.fixtures.statistics_fixtures,coverage.fixtures.statistics_players,coverage.standings,coverage.players,coverage.top_scorers,coverage.top_assists,coverage.top_cards,coverage.injuries,coverage.predictions,coverage.odds,league
2020,2020-09-27,2020-12-02,False,False,False,False,False,True,True,True,True,True,False,True,False,"{'id': 614, 'name': 'Paranaense - 2', 'type': 'League', 'logo': 'https://media.api-sports.io/football/leagues/614.png'}"
2021,2021-08-28,2021-10-09,False,False,False,False,False,True,True,True,True,True,False,True,False,"{'id': 614, 'name': 'Paranaense - 2', 'type': 'League', 'logo': 'https://media.api-sports.io/football/leagues/614.png'}"
2022,2022-04-10,2022-06-12,True,False,False,False,False,True,True,True,True,True,False,True,False,"{'id': 614, 'name': 'Paranaense - 2', 'type': 'League', 'logo': 'https://media.api-sports.io/football/leagues/614.png'}"
2020,2020-02-01,2020-12-05,False,False,False,False,False,True,True,True,True,True,False,True,False,"{'id': 615, 'name': 'Rondoniense', 'type': 'League', 'logo': 'https://media.api-sports.io/football/leagues/615.png'}"
2021,2021-04-24,2021-07-14,False,False,False,False,False,True,True,True,True,True,False,True,False,"{'id': 615, 'name': 'Rondoniense', 'type': 'League', 'logo': 'https://media.api-sports.io/football/leagues/615.png'}"
2022,2022-02-20,2022-05-14,True,False,False,False,False,True,True,True,True,True,False,True,False,"{'id': 615, 'name': 'Rondoniense', 'type': 'League', 'logo': 'https://media.api-sports.io/football/leagues/615.png'}"
2020,2020-01-05,2020-09-07,False,True,True,False,False,True,True,True,True,True,False,True,False,"{'id': 616, 'name': 'Potiguar', 'type': 'League', 'logo': 'https://media.api-sports.io/football/leagues/616.png'}"
2021,2021-02-24,2021-06-23,False,True,True,False,False,True,True,True,True,True,False,True,False,"{'id': 616, 'name': 'Potiguar', 'type': 'League', 'logo': 'https://media.api-sports.io/football/leagues/616.png'}"
2022,2022-01-09,2022-04-14,True,True,True,False,False,True,False,False,False,False,False,True,False,"{'id': 616, 'name': 'Potiguar', 'type': 'League', 'logo': 'https://media.api-sports.io/football/leagues/616.png'}"
2020,2020-10-07,2021-01-03,False,True,False,False,False,False,False,False,False,False,False,True,False,"{'id': 617, 'name': 'Copa do Brasil U20', 'type': 'Cup', 'logo': 'https://media.api-sports.io/football/leagues/617.png'}"
2021,2021-03-10,2021-06-20,True,True,False,False,False,False,False,False,False,False,False,True,False,"{'id': 617, 'name': 'Copa do Brasil U20', 'type': 'Cup', 'logo': 'https://media.api-sports.io/football/leagues/617.png'}"
2020,2020-01-02,2020-01-25,False,False,False,False,False,False,False,False,False,False,False,True,False,"{'id': 618, 'name': 'São Paulo Youth Cup', 'type': 'Cup', 'logo': 'https://media.api-sports.io/football/leagues/618.png'}"
2022,2022-01-02,2022-01-25,True,True,False,False,False,False,False,False,False,False,False,True,False,"{'id': 618, 'name': 'São Paulo Youth Cup', 'type': 'Cup', 'logo': 'https://media.api-sports.io/football/leagues/618.png'}"
2020,2020-02-08,2020-11-28,False,False,False,False,False,True,False,False,False,False,False,True,False,"{'id': 619, 'name': 'Mineiro - 2', 'type': 'League', 'logo': 'https://media.api-sports.io/football/leagues/619.png'}"
2021,2021-07-03,2021-10-02,False,False,False,False,False,True,False,False,False,False,False,True,False,"{'id': 619, 'name': 'Mineiro - 2', 'type': 'League', 'logo': 'https://media.api-sports.io/football/leagues/619.png'}"
2022,2022-04-27,2022-07-30,True,False,False,False,False,True,False,False,False,False,False,True,True,"{'id': 619, 'name': 'Mineiro - 2', 'type': 'League', 'logo': 'https://media.api-sports.io/football/leagues/619.png'}"
2020,2020-01-17,2020-12-22,False,True,True,False,False,True,True,True,True,True,False,True,False,"{'id': 621, 'name': 'Piauiense', 'type': 'League', 'logo': 'https://media.api-sports.io/football/leagues/621.png'}"
2021,2021-02-20,2021-05-22,False,True,True,False,False,True,True,True,True,True,False,True,False,"{'id': 621, 'name': 'Piauiense', 'type': 'League', 'logo': 'https://media.api-sports.io/football/leagues/621.png'}"
2022,2022-01-15,2022-04-27,True,True,True,False,False,True,True,True,True,True,False,True,False,"{'id': 621, 'name': 'Piauiense', 'type': 'League', 'logo': 'https://media.api-sports.io/football/leagues/621.png'}"
2020,2020-01-18,2020-08-06,False,True,True,False,False,True,False,False,False,False,False,True,False,"{'id': 622, 'name': 'Pernambucano - 1', 'type': 'League', 'logo': 'https://media.api-sports.io/football/leagues/622.png'}"
2021,2021-02-24,2021-05-23,False,True,True,False,False,True,False,False,False,False,False,True,False,"{'id': 622, 'name': 'Pernambucano - 1', 'type': 'League', 'logo': 'https://media.api-sports.io/football/leagues/622.png'}"
2022,2022-01-22,2022-04-30,True,True,True,False,False,True,False,False,False,False,False,True,False,"{'id': 622, 'name': 'Pernambucano - 1', 'type': 'League', 'logo': 'https://media.api-sports.io/football/leagues/622.png'}"
2020,2020-01-22,2020-12-24,False,False,False,False,False,True,True,True,True,True,False,True,False,"{'id': 623, 'name': 'Sul-Matogrossense', 'type': 'League', 'logo': 'https://media.api-sports.io/football/leagues/623.png'}"
2021,2021-02-28,2021-05-23,False,False,False,False,False,True,True,True,True,True,False,True,False,"{'id': 623, 'name': 'Sul-Matogrossense', 'type': 'League', 'logo': 'https://media.api-sports.io/football/leagues/623.png'}"
2022,2022-02-02,2022-04-24,True,False,False,False,False,True,True,True,True,True,False,True,False,"{'id': 623, 'name': 'Sul-Matogrossense', 'type': 'League', 'logo': 'https://media.api-sports.io/football/leagues/623.png'}"
2020,2019-12-22,2020-07-16,False,True,True,False,False,True,True,True,True,True,False,True,False,"{'id': 624, 'name': 'Carioca - 1', 'type': 'League', 'logo': 'https://media.api-sports.io/football/leagues/624.png'}"
2021,2021-01-16,2021-05-23,False,True,True,False,False,True,True,True,True,True,False,True,False,"{'id': 624, 'name': 'Carioca - 1', 'type': 'League', 'logo': 'https://media.api-sports.io/football/leagues/624.png'}"
2022,2022-01-26,2022-04-02,True,True,True,False,False,True,False,False,False,False,False,True,False,"{'id': 624, 'name': 'Carioca - 1', 'type': 'League', 'logo': 'https://media.api-sports.io/football/leagues/624.png'}"
2020,2020-01-11,2020-08-08,False,True,True,False,False,True,True,True,True,True,False,True,False,"{'id': 626, 'name': 'Sergipano', 'type': 'League', 'logo': 'https://media.api-sports.io/football/leagues/626.png'}"
2021,2021-02-20,2021-05-22,False,True,True,False,False,True,False,False,False,False,False,True,False,"{'id': 626, 'name': 'Sergipano', 'type': 'League', 'logo': 'https://media.api-sports.io/football/leagues/626.png'}"
2022,2022-01-15,2022-04-09,True,True,True,False,False,True,False,False,False,False,False,True,False,"{'id': 626, 'name': 'Sergipano', 'type': 'League', 'logo': 'https://media.api-sports.io/football/leagues/626.png'}"
2020,2020-01-18,2020-09-06,False,True,False,False,False,True,True,True,True,True,False,True,False,"{'id': 627, 'name': 'Paraense', 'type': 'League', 'logo': 'https://media.api-sports.io/football/leagues/627.png'}"
2021,2021-02-28,2021-05-23,False,True,False,False,False,True,True,True,True,True,False,True,False,"{'id': 627, 'name': 'Paraense', 'type': 'League', 'logo': 'https://media.api-sports.io/football/leagues/627.png'}"
2022,2022-01-26,2022-04-06,True,True,False,False,False,True,False,False,False,False,False,True,False,"{'id': 627, 'name': 'Paraense', 'type': 'League', 'logo': 'https://media.api-sports.io/football/leagues/627.png'}"
2020,2020-01-22,2021-03-03,False,True,True,False,False,True,False,False,False,False,False,True,False,"{'id': 628, 'name': 'Goiano - 1', 'type': 'League', 'logo': 'https://media.api-sports.io/football/leagues/628.png'}"
2021,2021-02-28,2021-05-23,False,True,True,False,False,True,False,False,False,False,False,True,False,"{'id': 628, 'name': 'Goiano - 1', 'type': 'League', 'logo': 'https://media.api-sports.io/football/leagues/628.png'}"
2022,2022-01-25,2022-04-02,True,True,True,False,False,True,False,False,False,False,False,True,False,"{'id': 628, 'name': 'Goiano - 1', 'type': 'League', 'logo': 'https://media.api-sports.io/football/leagues/628.png'}"
2020,2020-01-21,2020-08-30,False,True,True,False,False,True,False,False,False,False,False,True,False,"{'id': 629, 'name': 'Mineiro - 1', 'type': 'League', 'logo': 'https://media.api-sports.io/football/leagues/629.png'}"
2021,2021-02-27,2021-05-23,False,True,True,False,False,True,False,False,False,False,False,True,False,"{'id': 629, 'name': 'Mineiro - 1', 'type': 'League', 'logo': 'https://media.api-sports.io/football/leagues/629.png'}"
2022,2022-01-26,2022-04-03,True,True,True,False,False,True,False,False,False,False,False,True,False,"{'id': 629, 'name': 'Mineiro - 1', 'type': 'League', 'logo': 'https://media.api-sports.io/football/leagues/629.png'}"
2020,2020-01-21,2020-12-24,False,False,False,False,False,True,True,True,True,True,False,True,False,"{'id': 630, 'name': 'Matogrossense', 'type': 'League', 'logo': 'https://media.api-sports.io/football/leagues/630.png'}"
2021,2021-02-26,2021-05-23,False,False,False,False,False,True,True,True,True,True,False,True,False,"{'id': 630, 'name': 'Matogrossense', 'type': 'League', 'logo': 'https://media.api-sports.io/football/leagues/630.png'}"
2022,2022-01-22,2022-04-02,True,False,False,False,False,True,True,True,True,True,False,True,False,"{'id': 630, 'name': 'Matogrossense', 'type': 'League', 'logo': 'https://media.api-sports.io/football/leagues/630.png'}"
2020,2020-01-25,2021-02-14,False,False,False,False,False,True,True,True,True,True,False,True,False,"{'id': 631, 'name': 'Tocantinense', 'type': 'League', 'logo': 'https://media.api-sports.io/football/leagues/631.png'}"
2021,2021-02-20,2021-12-30,False,False,False,False,False,True,True,True,True,True,False,True,False,"{'id': 631, 'name': 'Tocantinense', 'type': 'League', 'logo': 'https://media.api-sports.io/football/leagues/631.png'}"
2022,2022-01-22,2022-04-10,True,False,False,False,False,True,True,True,True,True,False,True,False,"{'id': 631, 'name': 'Tocantinense', 'type': 'League', 'logo': 'https://media.api-sports.io/football/leagues/631.png'}"
2020,2020-02-16,2020-02-16,False,True,True,False,False,False,False,False,False,False,False,True,False,"{'id': 632, 'name': 'Supercopa do Brasil', 'type': 'Cup', 'logo': 'https://media.api-sports.io/football/leagues/632.png'}"
2021,2021-04-11,2021-04-11,False,True,True,False,False,False,False,False,False,False,False,True,False,"{'id': 632, 'name': 'Supercopa do Brasil', 'type': 'Cup', 'logo': 'https://media.api-sports.io/football/leagues/632.png'}"
2022,2022-02-20,2022-02-20,True,True,True,False,False,False,False,False,False,False,False,True,False,"{'id': 632, 'name': 'Supercopa do Brasil', 'type': 'Cup', 'logo': 'https://media.api-sports.io/football/leagues/632.png'}"
2020,2020-03-06,2020-11-28,False,True,False,False,False,True,False,False,False,False,False,True,False,"{'id': 636, 'name': 'Ýokary Liga', 'type': 'League', 'logo': 'https://media.api-sports.io/football/leagues/636.png'}"
2021,2021-10-20,2021-12-19,True,False,False,False,False,True,False,False,False,False,False,True,False,"{'id': 636, 'name': 'Ýokary Liga', 'type': 'League', 'logo': 'https://media.api-sports.io/football/leagues/636.png'}"
2020,2020-06-05,2020-10-31,False,True,False,False,False,True,False,False,False,False,False,True,False,"{'id': 637, 'name': 'V.League 2', 'type': 'League', 'logo': 'https://media.api-sports.io/football/leagues/637.png'}"
2021,2021-03-19,2021-07-24,False,True,False,False,False,True,False,False,False,False,False,True,False,"{'id': 637, 'name': 'V.League 2', 'type': 'League', 'logo': 'https://media.api-sports.io/football/leagues/637.png'}"
2022,2022-03-04,2022-10-29,True,True,False,False,False,True,False,False,False,False,False,True,True,"{'id': 637, 'name': 'V.League 2', 'type': 'League', 'logo': 'https://media.api-sports.io/football/leagues/637.png'}"
2020,2020-06-07,2020-06-07,False,True,True,False,False,False,False,False,False,False,False,True,False,"{'id': 639, 'name': 'Super Cup', 'type': 'Cup', 'logo': 'https://media.api-sports.io/football/leagues/639.png'}"
2021,2021-04-12,2021-04-12,False,False,False,False,False,False,False,False,False,False,False,True,False,"{'id': 639, 'name': 'Super Cup', 'type': 'Cup', 'logo': 'https://media.api-sports.io/football/leagues/639.png'}"
2022,2022-04-10,2022-04-10,True,True,True,False,False,False,False,False,False,False,False,True,False,"{'id': 639, 'name': 'Super Cup', 'type': 'Cup', 'logo': 'https://media.api-sports.io/football/leagues/639.png'}"
2020,2020-06-13,2020-11-07,False,True,True,False,False,True,False,False,False,False,False,True,False,"{'id': 640, 'name': 'Kansallinen Liiga', 'type': 'League', 'logo': 'https://media.api-sports.io/football/leagues/640.png'}"
2021,2021-04-17,2021-10-09,False,True,True,False,False,True,False,False,False,False,False,True,False,"{'id': 640, 'name': 'Kansallinen Liiga', 'type': 'League', 'logo': 'https://media.api-sports.io/football/leagues/640.png'}"
2022,2022-03-26,2022-08-27,True,True,True,False,False,True,False,False,False,False,False,True,True,"{'id': 640, 'name': 'Kansallinen Liiga', 'type': 'League', 'logo': 'https://media.api-sports.io/football/leagues/640.png'}"
2020,2020-06-27,2020-07-26,False,True,True,False,False,False,False,False,False,False,False,True,False,"{'id': 641, 'name': 'NWSL Women - Challenge Cup', 'type': 'Cup', 'logo': 'https://media.api-sports.io/football/leagues/641.png'}"
2021,2021-04-10,2021-05-08,False,True,True,False,False,False,False,False,False,False,False,True,False,"{'id': 641, 'name': 'NWSL Women - Challenge Cup', 'type': 'Cup', 'logo': 'https://media.api-sports.io/football/leagues/641.png'}"
2022,2022-03-18,2022-05-07,True,True,True,False,False,False,False,False,False,False,False,True,False,"{'id': 641, 'name': 'NWSL Women - Challenge Cup', 'type': 'Cup', 'logo': 'https://media.api-sports.io/football/leagues/641.png'}"
2020,2020-01-22,2020-08-08,False,True,True,True,True,True,True,True,True,True,False,True,False,"{'id': 475, 'name': 'Paulista - A1', 'type': 'League', 'logo': 'https://media.api-sports.io/football/leagues/475.png'}"
2021,2021-02-27,2021-05-23,False,True,True,True,True,True,True,True,True,True,False,True,False,"{'id': 475, 'name': 'Paulista - A1', 'type': 'League', 'logo': 'https://media.api-sports.io/football/leagues/475.png'}"
2022,2022-01-23,2022-04-03,True,True,True,True,True,True,True,True,True,True,False,True,False,"{'id': 475, 'name': 'Paulista - A1', 'type': 'League', 'logo': 'https://media.api-sports.io/football/leagues/475.png'}"
2020,2020-01-22,2020-10-12,False,True,True,False,False,True,True,True,True,True,False,True,False,"{'id': 476, 'name': 'Paulista - A2', 'type': 'League', 'logo': 'https://media.api-sports.io/football/leagues/476.png'}"
2021,2021-02-27,2021-05-31,False,True,True,False,False,True,True,True,True,True,False,True,False,"{'id': 476, 'name': 'Paulista - A2', 'type': 'League', 'logo': 'https://media.api-sports.io/football/leagues/476.png'}"
2022,2022-01-23,2022-04-17,True,True,True,False,False,True,True,True,True,True,False,True,False,"{'id': 476, 'name': 'Paulista - A2', 'type': 'League', 'logo': 'https://media.api-sports.io/football/leagues/476.png'}"
2020,2020-01-23,2020-08-30,False,True,True,False,False,True,True,True,True,True,False,True,False,"{'id': 477, 'name': 'Gaúcho - 1', 'type': 'League', 'logo': 'https://media.api-sports.io/football/leagues/477.png'}"
2021,2021-02-27,2021-05-23,False,True,True,False,False,True,True,True,True,True,False,True,False,"{'id': 477, 'name': 'Gaúcho - 1', 'type': 'League', 'logo': 'https://media.api-sports.io/football/leagues/477.png'}"
2022,2022-01-26,2022-04-02,True,True,True,False,False,True,True,True,True,True,False,True,False,"{'id': 477, 'name': 'Gaúcho - 1', 'type': 'League', 'logo': 'https://media.api-sports.io/football/leagues/477.png'}"
2020,2020-02-29,2020-05-03,False,False,False,False,False,True,True,True,True,True,False,True,False,"{'id': 478, 'name': 'Gaúcho - 2', 'type': 'League', 'logo': 'https://media.api-sports.io/football/leagues/478.png'}"
